id;age;job;marital;education;housing;contact;month;duration;campaign;y
130969;30;technician;single;professional.course;yes;cellular;aug;126;1;no
134818;39;management;married;university.degree;no;cellular;aug;31;1;no
145720;39;management;married;university.degree;no;cellular;aug;155;1;no
173505;31;technician;married;professional.course;no;cellular;aug;93;1;no
179119;44;admin.;divorced;university.degree;no;cellular;aug;85;6;no
102504;51;admin.;divorced;high.school;no;cellular;aug;215;1;no
117789;53;technician;divorced;professional.course;no;cellular;aug;75;1;no
153067;30;admin.;single;university.degree;yes;cellular;aug;118;1;no
161253;45;blue-collar;married;basic.4y;no;cellular;aug;191;1;no
120286;38;admin.;married;university.degree;no;cellular;aug;111;1;no
178347;56;housemaid;married;basic.4y;no;cellular;aug;87;1;no
109907;51;blue-collar;married;basic.4y;no;cellular;aug;102;2;no
128302;44;management;married;university.degree;no;cellular;aug;261;1;no
148894;40;technician;single;university.degree;yes;cellular;aug;150;2;no
171661;36;blue-collar;married;professional.course;no;cellular;aug;258;1;no
125632;51;services;married;high.school;yes;cellular;aug;241;4;no
157811;36;technician;married;professional.course;no;cellular;aug;94;1;no
168079;48;technician;married;university.degree;no;cellular;aug;109;2;no
137380;47;self-employed;married;basic.9y;yes;cellular;aug;97;2;no
178076;45;blue-collar;married;basic.4y;yes;cellular;aug;994;1;yes
169157;57;technician;married;high.school;no;cellular;aug;257;1;no
109560;38;admin.;married;university.degree;yes;cellular;aug;175;1;no
177632;44;admin.;single;university.degree;no;cellular;aug;112;1;no
169003;36;admin.;married;professional.course;no;cellular;aug;75;1;no
183173;36;admin.;married;professional.course;no;cellular;aug;172;1;no
114172;44;management;married;high.school;yes;cellular;aug;41;1;no
163260;36;admin.;married;university.degree;no;cellular;aug;169;2;no
163321;32;technician;married;university.degree;no;cellular;aug;198;1;no
149699;56;technician;divorced;professional.course;yes;cellular;aug;151;2;no
169808;45;blue-collar;married;basic.4y;no;cellular;aug;507;2;yes
140237;36;technician;married;professional.course;yes;cellular;aug;197;1;no
113196;33;admin.;married;professional.course;yes;cellular;aug;130;2;no
169597;44;admin.;single;university.degree;no;cellular;aug;84;2;no
176412;32;self-employed;single;university.degree;yes;cellular;aug;118;5;no
194836;38;admin.;single;university.degree;no;cellular;aug;257;3;no
112315;57;technician;married;high.school;no;cellular;aug;784;1;yes
105303;37;admin.;single;university.degree;no;cellular;aug;89;2;no
159801;31;housemaid;married;basic.4y;no;cellular;aug;172;5;no
118449;49;admin.;married;high.school;no;cellular;aug;151;1;no
108008;49;admin.;married;high.school;yes;cellular;aug;183;1;no
165978;50;blue-collar;married;basic.4y;yes;cellular;aug;80;1;no
173462;34;admin.;married;university.degree;yes;cellular;aug;80;1;no
155772;37;admin.;married;high.school;no;cellular;aug;45;1;no
180735;50;blue-collar;married;basic.4y;yes;cellular;aug;249;1;no
105582;36;admin.;single;university.degree;yes;cellular;aug;472;1;no
199941;32;admin.;married;university.degree;yes;cellular;aug;150;1;no
149835;45;admin.;married;high.school;yes;cellular;aug;111;1;no
129716;32;admin.;married;university.degree;no;cellular;aug;298;1;no
111077;29;technician;single;high.school;no;cellular;aug;31;1;no
123221;42;admin.;single;university.degree;no;cellular;aug;353;1;no
166046;36;technician;married;professional.course;no;cellular;aug;201;1;no
142200;29;technician;single;high.school;no;cellular;aug;104;1;no
173980;33;admin.;married;university.degree;unknown;cellular;aug;74;2;no
180685;46;admin.;married;professional.course;yes;cellular;aug;75;1;no
154515;35;housemaid;married;university.degree;no;cellular;aug;189;1;no
130899;46;admin.;married;professional.course;no;cellular;aug;385;1;no
102265;32;admin.;single;university.degree;yes;cellular;aug;233;1;no
179623;58;admin.;married;university.degree;yes;cellular;aug;124;2;no
193215;47;entrepreneur;married;high.school;unknown;cellular;aug;86;3;no
126258;50;services;married;basic.4y;no;cellular;aug;95;1;no
103919;44;services;married;high.school;yes;cellular;aug;34;1;no
179445;44;services;married;high.school;yes;cellular;aug;324;1;no
171928;29;admin.;single;university.degree;no;cellular;aug;88;1;no
101747;29;admin.;single;university.degree;yes;cellular;aug;156;1;no
120013;29;admin.;single;university.degree;yes;cellular;aug;124;1;no
151836;29;admin.;single;university.degree;yes;cellular;aug;163;1;no
106974;30;admin.;single;university.degree;no;cellular;aug;235;1;no
167703;49;technician;married;professional.course;unknown;cellular;aug;254;2;no
188477;30;admin.;divorced;university.degree;unknown;cellular;aug;316;1;no
168566;52;blue-collar;married;basic.4y;no;cellular;aug;151;1;no
159942;52;blue-collar;married;basic.4y;no;cellular;aug;109;1;no
134568;52;blue-collar;married;basic.9y;no;cellular;aug;809;1;yes
172577;60;admin.;married;university.degree;yes;cellular;aug;138;1;no
143536;29;technician;married;professional.course;yes;cellular;aug;112;1;no
149235;29;technician;married;professional.course;yes;cellular;aug;94;1;no
181581;35;admin.;married;university.degree;no;cellular;aug;70;1;no
116480;46;admin.;married;high.school;no;cellular;aug;49;3;no
144060;53;blue-collar;married;basic.4y;no;cellular;aug;523;1;yes
113445;39;management;married;university.degree;no;cellular;aug;108;1;no
108012;42;technician;married;university.degree;no;cellular;aug;321;1;no
160491;39;management;married;university.degree;no;cellular;aug;224;1;no
121238;54;self-employed;married;professional.course;no;cellular;aug;309;1;no
105653;47;admin.;married;basic.9y;no;cellular;aug;177;1;no
144153;47;admin.;married;basic.9y;yes;cellular;aug;109;1;no
126982;55;admin.;married;professional.course;yes;cellular;aug;348;1;no
119976;50;blue-collar;married;basic.6y;yes;cellular;aug;433;1;no
180210;36;technician;married;university.degree;yes;cellular;aug;124;1;no
155133;36;technician;married;university.degree;yes;cellular;aug;167;1;no
108439;36;technician;married;university.degree;unknown;cellular;aug;248;1;no
122153;42;technician;married;university.degree;yes;cellular;aug;103;5;no
192627;35;admin.;married;university.degree;yes;cellular;aug;417;1;no
188656;33;admin.;married;university.degree;yes;cellular;aug;111;1;no
139216;40;admin.;married;university.degree;no;cellular;aug;200;2;no
130430;34;technician;married;professional.course;yes;cellular;aug;189;1;no
113314;34;technician;married;professional.course;yes;cellular;aug;201;1;no
107725;34;technician;married;professional.course;yes;cellular;aug;50;1;no
166310;54;admin.;married;high.school;yes;cellular;aug;107;1;no
101696;34;technician;married;professional.course;no;cellular;aug;192;1;no
148043;29;admin.;single;university.degree;no;cellular;aug;521;2;no
154666;51;housemaid;married;basic.4y;no;cellular;aug;253;1;no
177646;52;admin.;divorced;university.degree;yes;cellular;aug;172;1;no
146024;31;technician;married;professional.course;no;cellular;aug;63;2;no
106569;37;technician;married;professional.course;yes;cellular;aug;73;4;no
135509;40;technician;married;high.school;yes;cellular;aug;419;1;yes
128617;34;technician;married;professional.course;no;cellular;aug;118;1;no
106652;53;blue-collar;married;basic.4y;yes;cellular;aug;169;1;no
110149;29;admin.;single;university.degree;yes;cellular;aug;142;2;no
167889;36;admin.;married;university.degree;yes;cellular;aug;385;1;no
100007;45;admin.;married;high.school;unknown;cellular;aug;215;2;no
152950;33;technician;single;professional.course;no;cellular;aug;100;5;no
109868;40;technician;single;university.degree;yes;cellular;aug;117;2;no
123066;44;services;married;high.school;yes;cellular;aug;629;2;no
120427;38;admin.;married;university.degree;yes;cellular;aug;82;7;no
108251;41;technician;married;university.degree;no;cellular;aug;133;2;no
107758;40;admin.;single;university.degree;yes;cellular;aug;876;2;no
164239;47;admin.;married;high.school;no;cellular;aug;61;3;no
171200;33;technician;single;professional.course;yes;cellular;aug;125;1;no
148447;36;technician;single;high.school;yes;cellular;aug;81;1;no
107363;53;services;married;high.school;yes;cellular;aug;236;1;no
177560;36;admin.;married;university.degree;yes;cellular;aug;194;2;no
182230;44;technician;divorced;high.school;yes;cellular;aug;229;1;no
143263;30;technician;single;professional.course;yes;cellular;aug;445;1;no
180604;53;blue-collar;married;basic.4y;yes;cellular;aug;148;5;no
151090;29;admin.;single;university.degree;no;cellular;aug;140;2;no
140048;30;admin.;divorced;university.degree;no;cellular;aug;129;2;no
127747;42;technician;married;university.degree;no;cellular;aug;124;2;no
182623;58;admin.;married;basic.9y;no;cellular;aug;131;1;no
124089;35;admin.;single;university.degree;no;telephone;aug;91;1;no
122528;52;blue-collar;married;basic.4y;yes;cellular;aug;362;2;no
113263;46;services;married;basic.6y;yes;cellular;aug;16;5;no
105487;33;technician;married;high.school;no;cellular;aug;108;1;no
115629;60;admin.;married;university.degree;no;cellular;aug;176;2;no
134300;51;admin.;married;university.degree;yes;cellular;aug;51;1;no
152089;47;blue-collar;married;unknown;yes;cellular;aug;310;3;no
194743;57;retired;married;unknown;no;cellular;aug;153;6;no
121527;37;technician;divorced;professional.course;no;cellular;aug;780;2;yes
164699;48;technician;married;university.degree;no;cellular;aug;66;4;no
151330;34;technician;single;high.school;no;telephone;aug;46;2;no
132228;38;technician;married;professional.course;no;cellular;aug;155;2;no
121356;38;technician;married;professional.course;no;cellular;aug;185;2;no
116477;30;admin.;single;university.degree;no;cellular;aug;255;1;no
174279;30;admin.;single;university.degree;no;cellular;aug;459;1;yes
159892;30;technician;single;professional.course;no;cellular;aug;153;5;no
180164;38;technician;single;professional.course;yes;cellular;aug;87;1;no
161516;37;admin.;single;university.degree;no;cellular;aug;62;1;no
131477;34;admin.;married;university.degree;yes;cellular;aug;71;1;no
198548;34;admin.;married;university.degree;no;cellular;aug;147;1;no
112481;29;admin.;single;university.degree;no;cellular;aug;97;2;no
129078;33;technician;married;professional.course;no;cellular;aug;335;3;no
134285;52;blue-collar;married;basic.6y;yes;cellular;aug;100;1;no
188678;50;blue-collar;married;basic.4y;yes;cellular;aug;119;3;no
135843;33;self-employed;married;basic.9y;no;cellular;aug;116;1;no
117794;34;admin.;divorced;high.school;no;cellular;aug;178;3;no
182164;45;management;married;university.degree;yes;cellular;aug;156;4;no
153590;52;services;married;professional.course;no;cellular;aug;173;7;no
156591;46;technician;married;university.degree;no;cellular;aug;74;3;no
124075;32;admin.;married;university.degree;yes;cellular;aug;79;3;no
125352;35;admin.;married;university.degree;yes;cellular;aug;193;1;no
113179;41;technician;divorced;university.degree;yes;cellular;aug;93;1;no
181654;33;self-employed;married;basic.9y;no;cellular;aug;1000;1;yes
141253;35;admin.;married;university.degree;yes;cellular;aug;494;1;no
156191;38;admin.;married;university.degree;yes;cellular;aug;172;7;no
142767;38;admin.;married;university.degree;yes;cellular;aug;273;5;no
103007;41;technician;divorced;university.degree;no;cellular;aug;519;1;yes
100423;41;technician;divorced;university.degree;yes;cellular;aug;167;1;no
174019;51;admin.;divorced;university.degree;no;cellular;aug;88;1;no
100286;41;technician;divorced;university.degree;yes;cellular;aug;191;1;no
182538;34;admin.;divorced;high.school;yes;cellular;aug;63;2;no
113641;51;admin.;divorced;university.degree;yes;cellular;aug;204;1;no
141348;47;technician;married;professional.course;yes;cellular;aug;127;3;no
189060;48;entrepreneur;married;university.degree;no;cellular;aug;83;1;no
118044;31;admin.;single;university.degree;yes;cellular;aug;136;1;no
120424;31;technician;married;university.degree;no;cellular;aug;52;3;no
112859;49;housemaid;married;basic.4y;yes;cellular;aug;448;5;no
121284;58;admin.;married;high.school;no;cellular;aug;528;1;no
135945;46;blue-collar;married;basic.9y;no;cellular;aug;140;3;no
172517;50;blue-collar;married;basic.6y;no;cellular;aug;733;3;yes
145212;52;blue-collar;married;basic.6y;no;cellular;aug;88;3;no
118446;29;technician;single;high.school;yes;cellular;aug;580;3;yes
144611;38;technician;married;professional.course;no;cellular;aug;93;1;no
159194;34;technician;married;professional.course;yes;cellular;aug;80;1;no
137594;34;technician;single;professional.course;no;cellular;aug;72;4;no
182669;31;admin.;married;university.degree;yes;cellular;aug;258;3;no
144145;38;technician;married;professional.course;yes;cellular;aug;848;1;yes
136955;58;self-employed;married;university.degree;yes;cellular;aug;173;3;no
182278;30;admin.;single;high.school;yes;cellular;aug;406;3;no
149860;33;technician;married;professional.course;yes;cellular;aug;229;4;no
189294;50;blue-collar;married;basic.6y;yes;cellular;aug;604;4;no
168261;58;self-employed;married;university.degree;no;cellular;aug;1242;3;yes
114795;53;entrepreneur;married;university.degree;yes;cellular;aug;899;2;no
112714;49;services;married;high.school;yes;cellular;aug;889;2;no
141825;31;unemployed;married;university.degree;yes;cellular;aug;420;4;no
118770;32;technician;divorced;university.degree;yes;cellular;aug;515;3;no
101940;29;admin.;single;university.degree;yes;cellular;aug;79;3;no
129632;48;housemaid;married;basic.6y;no;cellular;aug;71;8;no
167625;57;retired;married;basic.9y;yes;cellular;aug;27;6;no
116762;30;blue-collar;married;high.school;no;cellular;aug;358;3;no
154523;38;technician;married;professional.course;no;cellular;aug;498;6;no
183784;36;admin.;married;university.degree;unknown;cellular;aug;114;3;no
162001;42;self-employed;married;university.degree;no;cellular;aug;327;3;no
134084;44;self-employed;married;professional.course;unknown;cellular;aug;179;3;no
187609;38;technician;married;university.degree;yes;cellular;aug;306;3;no
165427;57;retired;married;basic.9y;yes;cellular;aug;189;3;no
112710;50;blue-collar;married;basic.9y;yes;cellular;aug;455;4;no
129039;44;technician;married;high.school;yes;cellular;aug;390;2;no
100487;43;admin.;married;university.degree;yes;cellular;aug;209;3;no
103160;40;management;married;university.degree;no;cellular;aug;231;3;no
144425;33;technician;married;professional.course;no;cellular;aug;922;7;yes
138927;42;self-employed;married;university.degree;no;cellular;aug;1206;4;yes
195591;42;self-employed;married;university.degree;yes;cellular;aug;219;2;no
122218;35;technician;divorced;professional.course;no;cellular;aug;424;4;no
194692;38;entrepreneur;married;university.degree;unknown;cellular;aug;188;5;no
199112;46;blue-collar;married;basic.4y;no;cellular;aug;492;3;no
170529;33;technician;divorced;high.school;no;cellular;aug;174;3;no
180791;44;admin.;married;high.school;yes;cellular;aug;453;3;no
112196;42;self-employed;married;university.degree;yes;cellular;aug;59;3;no
184762;34;admin.;divorced;high.school;yes;cellular;aug;263;5;no
